Número de experimentos, Número de universidades, Número de factores a evaluar, Aciertos en el primero(%), Desviación Típica Aciertos con el primero, Aciertos(%), Desviación Típica Aciertos, Falsos positivos(%), Desviación Típica Falsos positivos, Falsos negativos(%), Desviación Típica Falsos negativos
1,69,16,100.0,0.0,100.0,81.86238009832306,0.0,0.0,0.0,0.0
1,70,16,100.0,0.0,100.0,82.47077404407317,0.0,0.0,0.0,0.0
1,71,16,100.0,0.0,100.0,83.07471607356973,0.0,0.0,0.0,0.0
1,72,16,100.0,0.0,100.0,83.67430244040813,0.0,0.0,0.0,0.0
1,73,16,100.0,0.0,100.0,84.269625981214,0.0,0.0,0.0,0.0
1,74,16,100.0,0.0,100.0,84.86077628298807,0.0,0.0,0.0,0.0
1,75,16,100.0,0.0,100.0,85.44783984006462,0.0,0.0,0.0,0.0
1,76,16,100.0,0.0,100.0,86.03090020146067,0.0,0.0,0.0,0.0
1,77,16,100.0,0.0,100.0,86.61003810932485,0.0,0.0,0.0,0.0
1,78,16,100.0,0.0,100.0,87.18533162913387,0.0,0.0,0.0,0.0
1,79,16,100.0,0.0,100.0,87.75685627222987,0.0,0.0,0.0,0.0
1,80,16,100.0,0.0,100.0,88.32468511124169,0.0,0.0,0.0,0.0
1,81,16,100.0,0.0,100.0,88.88888888888889,0.0,0.0,0.0,0.0
1,82,16,100.0,0.0,100.0,89.4495361206257,0.0,0.0,0.0,0.0
1,83,16,100.0,0.0,100.0,90.00669319154608,0.0,0.0,0.0,0.0
1,84,16,100.0,0.0,100.0,90.56042444793684,0.0,0.0,0.0,0.0
1,85,16,100.0,0.0,100.0,91.1107922838356,0.0,0.0,0.0,0.0
1,86,16,100.0,0.0,100.0,91.65785722292264,0.0,0.0,0.0,0.0
1,87,16,100.0,0.0,100.0,92.20167799605035,0.0,0.0,0.0,0.0
1,88,16,100.0,0.0,100.0,92.74231161469054,0.0,0.0,0.0,0.0
1,89,16,100.0,0.0,100.0,93.27981344055968,0.0,0.0,0.0,0.0
1,90,16,100.0,0.0,100.0,93.81423725166192,0.0,0.0,0.0,0.0
1,91,16,100.0,0.0,100.0,94.34563530497265,0.0,0.0,0.0,0.0
1,92,16,100.0,0.0,100.0,94.87405839596902,0.0,0.0,0.0,0.0
1,93,16,100.0,0.0,100.0,95.39955591519913,0.0,0.0,0.0,0.0
1,94,16,100.0,0.0,100.0,95.92217590206779,0.0,0.0,0.0,0.0
1,95,16,100.0,0.0,100.0,96.44196509600448,0.0,0.0,0.0,0.0
1,96,16,100.0,0.0,100.0,96.95896898516746,0.0,0.0,0.0,0.0
1,97,16,100.0,0.0,97.9381443298969,95.46347449503718,1.0309278350515463,1.0048786788951283,1.0309278350515463,1.0048786788951283
1,98,16,99.99999999999999,1.0990647210786426e-14,100.0,97.98479682156444,0.0,0.0,0.0,0.0
1,99,16,100.0,0.0,100.0,98.49370589540278,0.0,0.0,0.0,0.0
1,100,16,100.0,0.0,100.0,99.0,0.0,0.0,0.0,0.0
1,2,17,100.0,0.0,100.0,7.0710678118654755,0.0,0.0,0.0,0.0
1,3,17,100.0,0.0,100.0,11.547005383792516,0.0,0.0,0.0,0.0
1,4,17,100.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0
1,5,17,100.0,0.0,100.0,17.88854381999832,0.0,0.0,0.0,0.0
1,6,17,100.0,0.0,100.0,20.412414523193153,0.0,0.0,0.0,0.0
1,7,17,100.0,0.0,100.0,22.677868380553633,0.0,0.0,0.0,0.0
1,8,17,100.0,0.0,100.0,24.748737341529164,0.0,0.0,0.0,0.0
1,9,17,100.0,0.0,100.0,26.666666666666668,0.0,0.0,0.0,0.0
1,10,17,100.0,0.0,100.0,28.460498941515414,0.0,0.0,0.0,0.0
1,11,17,100.0,0.0,100.0,30.15113445777636,0.0,0.0,0.0,0.0
1,12,17,100.0,0.0,100.0,31.75426480542942,0.0,0.0,0.0,0.0
1,13,17,100.0,0.0,100.0,33.282011773513744,0.0,0.0,0.0,0.0
1,14,17,100.0,0.0,100.0,34.74396144861517,0.0,0.0,0.0,0.0
1,15,17,100.0,0.0,100.0,36.14784456460256,0.0,0.0,0.0,0.0
1,16,17,100.0,0.0,100.0,37.5,0.0,0.0,0.0,0.0
1,17,17,100.0,0.0,100.0,38.80570000581328,0.0,0.0,0.0,0.0
1,18,17,100.0,0.0,100.0,40.069384267237695,0.0,0.0,0.0,0.0
1,19,17,100.0,0.0,100.0,41.29483209670112,0.0,0.0,0.0,0.0
1,20,17,100.0,0.0,100.0,42.485291572496,0.0,0.0,0.0,0.0
1,21,17,100.0,0.0,100.0,43.643578047198474,0.0,0.0,0.0,0.0
1,22,17,100.0,0.0,100.0,44.77215043467819,0.0,0.0,0.0,0.0
1,23,17,100.0,0.0,100.0,45.87317109255645,0.0,0.0,0.0,0.0
1,24,17,100.0,0.0,100.0,46.94855340334424,0.0,0.0,0.0,0.0
1,25,17,100.0,0.0,100.0,48.0,0.0,0.0,0.0,0.0
1,26,17,100.0,0.0,100.0,49.02903378454601,0.0,0.0,0.0,0.0
1,27,17,100.0,0.0,100.0,50.03702332976757,0.0,0.0,0.0,0.0
1,28,17,100.0,0.0,100.0,51.025203856245675,0.0,0.0,0.0,0.0
1,29,17,100.0,0.0,100.0,51.99469468957452,0.0,0.0,0.0,0.0
1,30,17,100.0,0.0,100.0,52.94651389216606,0.0,0.0,0.0,0.0
1,31,17,100.0,0.0,100.0,53.88159060803247,0.0,0.0,0.0,0.0
1,32,17,100.0,0.0,100.0,54.800775541957435,0.0,0.0,0.0,0.0
1,33,17,100.0,0.0,100.0,55.70484990582331,0.0,0.0,0.0,0.0
1,34,17,100.0,0.0,100.0,56.59453309702792,0.0,0.0,0.0,0.0
1,35,17,100.0,0.0,100.0,57.47048932153913,0.0,0.0,0.0,0.0
1,36,17,100.0,0.0,100.0,58.333333333333336,0.0,0.0,0.0,0.0
1,37,17,100.0,0.0,100.0,59.18363542992862,0.0,0.0,0.0,0.0
1,38,17,100.0,0.0,100.0,60.02192581838214,0.0,0.0,0.0,0.0
1,39,17,100.0,0.0,100.0,60.84869844593311,0.0,0.0,0.0,0.0
1,40,17,100.0,0.0,100.0,61.6644143732834,0.0,0.0,0.0,0.0
1,41,17,100.0,0.0,100.0,62.46950475544243,0.0,0.0,0.0,0.0
1,42,17,100.0,0.0,100.0,63.264373484457685,0.0,0.0,0.0,0.0
1,43,17,100.0,0.0,100.0,64.04939953969397,0.0,0.0,0.0,0.0
1,44,17,100.0,0.0,100.0,64.82493908421918,0.0,0.0,0.0,0.0
1,45,17,100.0,0.0,100.0,65.59132733999384,0.0,0.0,0.0,0.0
1,46,17,100.0,0.0,100.0,66.34888026970371,0.0,0.0,0.0,0.0
1,47,17,100.0,0.0,100.0,67.0978960890315,0.0,0.0,0.0,0.0
1,48,17,100.0,0.0,100.0,67.83865662978103,0.0,0.0,0.0,0.0
